"ID","CLIENT_ID","OPERATION_NAME","START_TIME","END_TIME","EXCEPTION_DETAIL"
1083030904,"SFDC","AddressSearch","2015-02-04T09:35:25.064Z","2015-02-04T09:35:25.244Z","^correlationId^^messageId^7400781897973418686-5a5078a6.14b5513a20e.57b3^start^2015-02-04T09:35:25.061-06:00^requestValidation^PT0.003S^time1^2015-02-04T09:35:25.068-06:00^routeTo^DFSAbstraction_Common/1_0/ProxyServices/AddressSearchPS^errorAt^QASOnDemand^fault^<ctx:fault xmlns:ctx=""http://www.bea.com/wli/sb/context""><ctx:errorCode>NotLicensed</ctx:errorCode><ctx:reason>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (6733209b-4b2a-41cf-8ae0-03c9e2ba48fc)</ctx:reason><ctx:details><detail xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (6733209b-4b2a-41cf-8ae0-03c9e2ba48fc)</Message><ErrorId>-1000</ErrorId><RequestId>6733209b-4b2a-41cf-8ae0-03c9e2ba48fc</RequestId></detail></ctx:details></ctx:fault>^header^<env:Header xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:env=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><headerData xmlns=""http://www.dell.com/DFS/GIL/HeaderDataXMLS""><CLIENT_ID>SFDC</CLIENT_ID><CLIENT_VERSION>1_0</CLIENT_VERSION></headerData></env:Header>^body^<soap:Body xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><soap:Fault><faultcode>NotLicensed</faultcode><faultstring>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (6733209b-4b2a-41cf-8ae0-03c9e2ba48fc)</faultstring><faultactor>http://www.qas.com/OnDemandIntermediary/</faultactor><detail><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (6733209b-4b2a-41cf-8ae0-03c9e2ba48fc)</Message><ErrorId>-1000</ErrorId><RequestId>6733209b-4b2a-41cf-8ae0-03c9e2ba48fc</RequestId></detail></soap:Fault></soap:Body>"
1083105635,"SFDC","SubmitCustomerApplication","2015-02-04T10:05:33.072Z","2015-02-04T10:05:47.976Z",""
1083132334,"SFDC","GenerateAndUpdateDocuments","2015-02-04T10:16:20.760Z","2015-02-04T10:16:21.245Z",""
1083133841,"SFDC","SubmitCustomerApplication","2015-02-04T10:16:36.861Z","2015-02-04T10:16:52.154Z",""
1083137028,"SFDC","GenerateAndUpdateDocuments","2015-02-04T10:18:10.339Z","2015-02-04T10:18:10.907Z",""
1083163334,"SFDC","GetCompanyMatches","2015-02-04T10:28:50.825Z","2015-02-04T10:28:58.671Z",""
1083168241,"SFDC","SubmitCustomerApplication","2015-02-04T10:30:53.145Z","2015-02-04T10:31:05.105Z",""
1083168723,"SFDC","GenerateAndUpdateDocuments","2015-02-04T10:31:18.274Z","2015-02-04T10:31:18.950Z",""
1083170511,"SFDC","GetCompanyMatches","2015-02-04T10:31:58.397Z","2015-02-04T10:32:07.223Z",""
1083171953,"SFDC","SubmitCustomerApplication","2015-02-04T10:32:11.704Z","2015-02-04T10:32:38.413Z",""
1083174694,"SFDC","SubmitCustomerApplication","2015-02-04T10:33:52.957Z","2015-02-04T10:33:53.745Z",""
1083204731,"SFDC","SubmitCustomerApplication","2015-02-04T10:46:42.685Z","2015-02-04T10:46:43.926Z",""
1083206098,"SFDC","SubmitCustomerApplication","2015-02-04T10:47:13.700Z","2015-02-04T10:47:21.473Z",""
1083302943,"SFDC","GetCompanyMatches","2015-02-04T11:25:39.696Z","2015-02-04T11:25:43.353Z",""
1083304105,"SFDC","SubmitCustomerApplication","2015-02-04T11:25:54.112Z","2015-02-04T11:26:11.829Z",""
1083309680,"SFDC","SubmitCustomerApplication","2015-02-04T11:28:24.872Z","2015-02-04T11:28:30.890Z",""
1083376593,"SFDC","GetCompanyMatches","2015-02-04T11:55:42.294Z","2015-02-04T11:55:45.574Z",""
1083377540,"SFDC","SubmitCustomerApplication","2015-02-04T11:55:51.169Z","2015-02-04T11:56:12.543Z",""
1084615122,"SFDC","GetCompanyMatches","2015-02-05T02:07:16.160Z","2015-02-05T02:07:38.457Z",""
1084615194,"SFDC","SubmitCustomerApplication","2015-02-05T02:07:44.369Z","2015-02-05T02:08:05.233Z",""
1084615369,"SFDC","GetCompanyMatches","2015-02-05T02:09:28.347Z","2015-02-05T02:09:43.857Z",""
1084615567,"SFDC","SubmitCustomerApplication","2015-02-05T02:10:27.612Z","2015-02-05T02:10:54.928Z",""
1084621497,"SFDC","GetCompanyMatches","2015-02-05T02:42:31.759Z","2015-02-05T02:42:42.312Z",""
1084626313,"SFDC","GetCompanyMatches","2015-02-05T03:08:35.373Z","2015-02-05T03:08:42.757Z",""
1084626397,"SFDC","SubmitCustomerApplication","2015-02-05T03:08:52.963Z","2015-02-05T03:09:18.092Z",""
1084628972,"SFDC","GetCompanyMatches","2015-02-05T03:23:35.606Z","2015-02-05T03:23:38.474Z",""
1084629043,"SFDC","SubmitCustomerApplication","2015-02-05T03:23:44.434Z","2015-02-05T03:23:55.706Z",""
1084629696,"SFDC","SubmitCustomerApplication","2015-02-05T03:25:52.139Z","2015-02-05T03:25:58.439Z",""
1084633200,"SFDC","GetCompanyMatches","2015-02-05T03:44:40.167Z","2015-02-05T03:44:47.183Z",""
1084633332,"SFDC","SubmitCustomerApplication","2015-02-05T03:45:04.786Z","2015-02-05T03:45:21.913Z",""
1084633607,"SFDC","SubmitCustomerApplication","2015-02-05T03:47:30.084Z","2015-02-05T03:47:36.262Z",""
1084642080,"SFDC","GetCompanyMatches","2015-02-05T04:18:23.379Z","2015-02-05T04:18:31.804Z",""
1084642142,"SFDC","SubmitCustomerApplication","2015-02-05T04:18:37.929Z","2015-02-05T04:18:54.763Z",""
1084642752,"SFDC","SubmitCustomerApplication","2015-02-05T04:21:01.461Z","2015-02-05T04:21:06.678Z",""
1084642765,"SFDC","GenerateAndUpdateDocuments","2015-02-05T04:21:15.151Z","2015-02-05T04:21:15.500Z",""
1084642822,"SFDC","GenerateAndUpdateDocuments","2015-02-05T04:21:38.113Z","2015-02-05T04:21:38.573Z",""
1084643316,"SFDC","GetCompanyMatches","2015-02-05T04:23:39.264Z","2015-02-05T04:23:46.576Z",""
1084643326,"SFDC","SubmitCustomerApplication","2015-02-05T04:23:51.544Z","2015-02-05T04:23:52.499Z",""
1084643376,"SFDC","GetCompanyMatches","2015-02-05T04:24:01.121Z","2015-02-05T04:24:09.190Z",""
1084643392,"SFDC","SubmitCustomerApplication","2015-02-05T04:24:13.241Z","2015-02-05T04:24:13.842Z",""
1084648021,"SFDC","GetCompanyMatches","2015-02-05T04:46:35.678Z","2015-02-05T04:46:48.386Z",""
1084648288,"SFDC","GetCompanyMatches","2015-02-05T04:49:32.434Z","2015-02-05T04:49:44.398Z",""
1084648281,"SFDC","SubmitCustomerApplication","2015-02-05T04:49:33.858Z","2015-02-05T04:49:43.029Z",""
1084648331,"SFDC","SubmitCustomerApplication","2015-02-05T04:49:53.634Z","2015-02-05T04:50:03.499Z",""
1084648526,"SFDC","GetCompanyMatches","2015-02-05T04:50:48.013Z","2015-02-05T04:50:56.902Z",""
1084648582,"SFDC","SubmitCustomerApplication","2015-02-05T04:51:06.224Z","2015-02-05T04:51:19.334Z",""
1084649008,"SFDC","SubmitCustomerApplication","2015-02-05T04:53:52.270Z","2015-02-05T04:53:57.495Z",""
1084681463,"SFDC","GetCompanyMatches","2015-02-05T06:15:27.150Z","2015-02-05T06:15:36.002Z",""
1084681647,"SFDC","SubmitCustomerApplication","2015-02-05T06:15:48.272Z","2015-02-05T06:16:03.245Z",""
1084682423,"SFDC","SubmitCustomerApplication","2015-02-05T06:17:13.727Z","2015-02-05T06:17:41.301Z",""
1084706203,"SFDC","GetCompanyMatches","2015-02-05T07:04:25.876Z","2015-02-05T07:04:29.894Z",""
1084706330,"SFDC","GetCompanyMatches","2015-02-05T07:04:35.591Z","2015-02-05T07:04:40.298Z",""
1084706671,"SFDC","SubmitCustomerApplication","2015-02-05T07:04:43.440Z","2015-02-05T07:05:05.060Z",""
1084707826,"SFDC","SubmitCustomerApplication","2015-02-05T07:06:38.697Z","2015-02-05T07:07:07.621Z",""
1084746137,"SFDC","GenerateAndUpdateDocuments","2015-02-05T07:51:26.985Z","2015-02-05T07:51:27.453Z",""
1084746210,"SFDC","GenerateAndUpdateDocuments","2015-02-05T07:51:32.598Z","2015-02-05T07:51:33.017Z",""
1084753309,"SFDC","GetCompanyMatches","2015-02-05T07:58:34.609Z","2015-02-05T07:58:38.571Z",""
1084758485,"SFDC","SubmitCustomerApplication","2015-02-05T08:01:37.560Z","2015-02-05T08:02:04.580Z",""
1084795760,"SFDC","GetCompanyMatches","2015-02-05T08:28:20.154Z","2015-02-05T08:28:26.988Z",""
1084796630,"SFDC","SubmitCustomerApplication","2015-02-05T08:28:33.415Z","2015-02-05T08:28:56.905Z",""
1084846411,"SFDC","GetCompanyMatches","2015-02-05T08:53:59.506Z","2015-02-05T08:54:11.164Z",""
1084852439,"SFDC","SubmitCustomerApplication","2015-02-05T08:57:03.510Z","2015-02-05T08:57:12.281Z",""
1084854919,"SFDC","GetCompanyMatches","2015-02-05T08:58:34.523Z","2015-02-05T08:58:44.761Z",""
1084855862,"SFDC","SubmitCustomerApplication","2015-02-05T08:58:49.786Z","2015-02-05T08:59:20.297Z",""
1084862864,"SFDC","GetCompanyMatches","2015-02-05T09:02:05.757Z","2015-02-05T09:02:17.855Z",""
1084864184,"SFDC","GetCompanyMatches","2015-02-05T09:02:45.177Z","2015-02-05T09:02:52.893Z",""
1084864956,"SFDC","SubmitCustomerApplication","2015-02-05T09:02:58.872Z","2015-02-05T09:03:21.418Z",""
1084878137,"SFDC","SubmitCustomerApplication","2015-02-05T09:10:50.021Z","2015-02-05T09:10:56.139Z",""
1084878307,"SFDC","GenerateAndUpdateDocuments","2015-02-05T09:11:04.052Z","2015-02-05T09:11:04.537Z",""
1084892736,"SFDC","GetCompanyMatches","2015-02-05T09:18:34.057Z","2015-02-05T09:18:56.755Z",""
1084894013,"SFDC","GetCompanyMatches","2015-02-05T09:19:19.668Z","2015-02-05T09:19:31.307Z",""
1084896536,"SFDC","SubmitCustomerApplication","2015-02-05T09:20:20.895Z","2015-02-05T09:20:47.171Z",""
1084902073,"SFDC","SubmitCustomerApplication","2015-02-05T09:23:15.195Z","2015-02-05T09:23:20.500Z",""
1084902363,"SFDC","GenerateAndUpdateDocuments","2015-02-05T09:23:28.677Z","2015-02-05T09:23:29.017Z",""
1084924194,"SFDC","AddressSearch","2015-02-05T09:33:02.470Z","2015-02-05T09:33:03.747Z","^correlationId^^messageId^4400496161914390733-4c74ab34.14b5a407a44.1d8d^start^2015-02-05T09:33:02.469-06:00^requestValidation^PT0.001S^time1^2015-02-05T09:33:02.488-06:00^routeTo^DFSAbstraction_Common/1_0/ProxyServices/AddressSearchPS^errorAt^QASOnDemand^fault^<ctx:fault xmlns:ctx=""http://www.bea.com/wli/sb/context""><ctx:errorCode>NotLicensed</ctx:errorCode><ctx:reason>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (f4853bc2-f7e5-4465-b628-365e7b7fdee5)</ctx:reason><ctx:details><detail xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (f4853bc2-f7e5-4465-b628-365e7b7fdee5)</Message><ErrorId>-1000</ErrorId><RequestId>f4853bc2-f7e5-4465-b628-365e7b7fdee5</RequestId></detail></ctx:details></ctx:fault>^header^<env:Header xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:env=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><headerData xmlns=""http://www.dell.com/DFS/GIL/HeaderDataXMLS""><CLIENT_ID>SFDC</CLIENT_ID><CLIENT_VERSION>1_0</CLIENT_VERSION></headerData></env:Header>^body^<soap:Body xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><soap:Fault><faultcode>NotLicensed</faultcode><faultstring>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (f4853bc2-f7e5-4465-b628-365e7b7fdee5)</faultstring><faultactor>http://www.qas.com/OnDemandIntermediary/</faultactor><detail><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (f4853bc2-f7e5-4465-b628-365e7b7fdee5)</Message><ErrorId>-1000</ErrorId><RequestId>f4853bc2-f7e5-4465-b628-365e7b7fdee5</RequestId></detail></soap:Fault></soap:Body>"
1084925271,"SFDC","GenerateAndUpdateDocuments","2015-02-05T09:33:36.400Z","2015-02-05T09:33:36.949Z",""
1084929571,"SFDC","GenerateAndUpdateDocuments","2015-02-05T09:35:40.398Z","2015-02-05T09:35:40.932Z",""
1085035169,"SFDC","SubmitCustomerApplication","2015-02-05T10:24:04.823Z","2015-02-05T10:24:11.474Z",""
1085036026,"SFDC","GenerateAndUpdateDocuments","2015-02-05T10:24:30.763Z","2015-02-05T10:24:31.313Z",""
1085036356,"SFDC","GenerateAndUpdateDocuments","2015-02-05T10:24:37.527Z","2015-02-05T10:24:37.958Z",""
1085061694,"SFDC","GetCompanyMatches","2015-02-05T10:33:32.657Z","2015-02-05T10:33:45.408Z",""
1085073896,"SFDC","SubmitCustomerApplication","2015-02-05T10:37:45.379Z","2015-02-05T10:38:04.564Z",""
1085074848,"SFDC","GetCompanyMatches","2015-02-05T10:38:03.528Z","2015-02-05T10:38:17.392Z",""
1085076277,"SFDC","SubmitCustomerApplication","2015-02-05T10:38:28.053Z","2015-02-05T10:38:41.752Z",""
1085078387,"SFDC","GetCompanyMatches","2015-02-05T10:39:25.281Z","2015-02-05T10:39:29.021Z",""
1085079170,"SFDC","GenerateAndUpdateDocuments","2015-02-05T10:39:44.496Z","2015-02-05T10:39:45.547Z",""
1085099086,"SFDC","GetCompanyMatches","2015-02-05T10:47:11.360Z","2015-02-05T10:47:25.272Z",""
1085100270,"SFDC","SubmitCustomerApplication","2015-02-05T10:47:31.186Z","2015-02-05T10:47:53.268Z",""
1085105072,"SFDC","SubmitCustomerApplication","2015-02-05T10:49:33.830Z","2015-02-05T10:49:40.956Z",""
1085106068,"SFDC","GenerateAndUpdateDocuments","2015-02-05T10:50:06.537Z","2015-02-05T10:50:07.169Z",""
1085106526,"SFDC","GenerateAndUpdateDocuments","2015-02-05T10:50:16.229Z","2015-02-05T10:50:18.323Z",""
1085108348,"SFDC","SubmitCustomerApplication","2015-02-05T10:50:38.214Z","2015-02-05T10:51:01.175Z",""
1085184581,"SFDC","GetCompanyMatches","2015-02-05T11:19:30.580Z","2015-02-05T11:19:41.857Z",""
1085192122,"SFDC","SubmitCustomerApplication","2015-02-05T11:22:51.867Z","2015-02-05T11:23:07.780Z",""
1085197009,"SFDC","GetCompanyMatches","2015-02-05T11:25:45.944Z","2015-02-05T11:25:51.563Z",""
1085198121,"SFDC","SubmitCustomerApplication","2015-02-05T11:25:56.730Z","2015-02-05T11:26:21.286Z",""
1086407836,"SFDC","GetCompanyMatches","2015-02-06T01:20:40.675Z","2015-02-06T01:20:49.087Z",""
1086407971,"SFDC","SubmitCustomerApplication","2015-02-06T01:20:54.581Z","2015-02-06T01:21:18.623Z",""
1086415108,"SFDC","GetCompanyMatches","2015-02-06T01:52:36.638Z","2015-02-06T01:52:41.250Z",""
1086415244,"SFDC","SubmitCustomerApplication","2015-02-06T01:53:09.360Z","2015-02-06T01:53:23.185Z",""
1086418752,"SFDC","GetCompanyMatches","2015-02-06T02:07:55.380Z","2015-02-06T02:08:05.358Z",""
1086418840,"SFDC","SubmitCustomerApplication","2015-02-06T02:08:45.932Z","2015-02-06T02:08:52.402Z",""
1086418878,"SFDC","GetCompanyMatches","2015-02-06T02:09:04.416Z","2015-02-06T02:09:07.891Z",""
1086418958,"SFDC","SubmitCustomerApplication","2015-02-06T02:09:18.789Z","2015-02-06T02:09:34.636Z",""
1086419157,"SFDC","SubmitCustomerApplication","2015-02-06T02:10:07.883Z","2015-02-06T02:10:15.620Z",""
1086423160,"SFDC","SubmitCustomerApplication","2015-02-06T02:29:07.164Z","2015-02-06T02:29:13.964Z",""
1086423257,"SFDC","GenerateAndUpdateDocuments","2015-02-06T02:30:03.629Z","2015-02-06T02:30:04.139Z",""
1086423523,"SFDC","GenerateAndUpdateDocuments","2015-02-06T02:30:46.257Z","2015-02-06T02:30:46.656Z",""
1086423926,"SFDC","GetCompanyMatches","2015-02-06T02:33:01.766Z","2015-02-06T02:33:05.074Z",""
1086424668,"SFDC","SubmitCustomerApplication","2015-02-06T02:36:00.906Z","2015-02-06T02:36:24.747Z",""
1086428340,"SFDC","GenerateAndUpdateDocuments","2015-02-06T02:54:50.155Z","2015-02-06T02:54:50.607Z",""
1086428373,"SFDC","GenerateAndUpdateDocuments","2015-02-06T02:55:03.567Z","2015-02-06T02:55:04.042Z",""
1086432370,"SFDC","GetCompanyMatches","2015-02-06T03:13:53.568Z","2015-02-06T03:14:01.699Z",""
1086432503,"SFDC","SubmitCustomerApplication","2015-02-06T03:14:27.951Z","2015-02-06T03:14:41.182Z",""
1086432734,"SFDC","SubmitCustomerApplication","2015-02-06T03:15:27.881Z","2015-02-06T03:15:33.856Z",""
1086433220,"SFDC","SubmitCustomerApplication","2015-02-06T03:16:57.602Z","2015-02-06T03:17:04.193Z",""
1086434932,"SFDC","SubmitCustomerApplication","2015-02-06T03:22:32.070Z","2015-02-06T03:22:40.522Z",""
1086440243,"SFDC","AddressSearch","2015-02-06T03:47:24.062Z","2015-02-06T03:47:24.689Z","^correlationId^^messageId^5933701439041798713-61be0673.14b5e3be363.-605e^start^2015-02-06T03:47:24.060-06:00^requestValidation^PT0.001S^time1^2015-02-06T03:47:24.085-06:00^routeTo^DFSAbstraction_Common/1_0/ProxyServices/AddressSearchPS^errorAt^QASOnDemand^fault^<ctx:fault xmlns:ctx=""http://www.bea.com/wli/sb/context""><ctx:errorCode>NotLicensed</ctx:errorCode><ctx:reason>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (0295debd-fffd-49c5-bc6d-87bce5020144)</ctx:reason><ctx:details><detail xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (0295debd-fffd-49c5-bc6d-87bce5020144)</Message><ErrorId>-1000</ErrorId><RequestId>0295debd-fffd-49c5-bc6d-87bce5020144</RequestId></detail></ctx:details></ctx:fault>^header^<env:Header xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:env=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><headerData xmlns=""http://www.dell.com/DFS/GIL/HeaderDataXMLS""><CLIENT_ID>SFDC</CLIENT_ID><CLIENT_VERSION>1_0</CLIENT_VERSION></headerData></env:Header>^body^<soap:Body xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><soap:Fault><faultcode>NotLicensed</faultcode><faultstring>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (0295debd-fffd-49c5-bc6d-87bce5020144)</faultstring><faultactor>http://www.qas.com/OnDemandIntermediary/</faultactor><detail><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'GBR' and scheme 'External' is not supported or user does not have the appropriate license(s). (0295debd-fffd-49c5-bc6d-87bce5020144)</Message><ErrorId>-1000</ErrorId><RequestId>0295debd-fffd-49c5-bc6d-87bce5020144</RequestId></detail></soap:Fault></soap:Body>"
1086441479,"SFDC","SubmitCustomerApplication","2015-02-06T03:53:37.876Z","2015-02-06T03:53:38.916Z",""
1086441569,"SFDC","SubmitCustomerApplication","2015-02-06T03:53:58.615Z","2015-02-06T03:54:04.520Z",""
1086449250,"SFDC","GetCompanyMatches","2015-02-06T04:20:37.345Z","2015-02-06T04:20:40.916Z",""
1086449385,"SFDC","SubmitCustomerApplication","2015-02-06T04:20:53.060Z","2015-02-06T04:21:14.519Z",""
1086450420,"SFDC","GetCompanyMatches","2015-02-06T04:24:21.994Z","2015-02-06T04:24:36.642Z",""
1086450606,"SFDC","SubmitCustomerApplication","2015-02-06T04:25:12.875Z","2015-02-06T04:25:27.022Z",""
1086451834,"SFDC","SubmitCustomerApplication","2015-02-06T04:30:57.581Z","2015-02-06T04:31:03.230Z",""
1086453284,"SFDC","GetCompanyMatches","2015-02-06T04:36:47.984Z","2015-02-06T04:37:01.351Z",""
1086453375,"SFDC","SubmitCustomerApplication","2015-02-06T04:37:20.262Z","2015-02-06T04:37:34.740Z",""
1086454193,"SFDC","GetCompanyMatches","2015-02-06T04:41:58.738Z","2015-02-06T04:42:01.734Z",""
1086454299,"SFDC","SubmitCustomerApplication","2015-02-06T04:42:08.811Z","2015-02-06T04:42:26.575Z",""
1086456945,"SFDC","GetCompanyMatches","2015-02-06T04:52:20.846Z","2015-02-06T04:52:27.927Z",""
1086457118,"SFDC","SubmitCustomerApplication","2015-02-06T04:52:34.939Z","2015-02-06T04:53:00.022Z",""
1086457441,"SFDC","SubmitCustomerApplication","2015-02-06T04:53:57.388Z","2015-02-06T04:54:02.714Z",""
1086457604,"SFDC","GetCompanyMatches","2015-02-06T04:54:39.686Z","2015-02-06T04:54:52.292Z",""
1086457837,"SFDC","SubmitCustomerApplication","2015-02-06T04:55:19.532Z","2015-02-06T04:55:39.968Z",""
1086465709,"SFDC","GetCompanyMatches","2015-02-06T05:25:08.220Z","2015-02-06T05:25:11.281Z",""
1086465817,"SFDC","SubmitCustomerApplication","2015-02-06T05:25:14.963Z","2015-02-06T05:25:35.891Z",""
1086480906,"SFDC","AddressSearch","2015-02-06T05:44:03.626Z","2015-02-06T05:44:04.248Z","^correlationId^^messageId^8683273826285665409-11e998b7.14b5e95c73a.-3bd3^start^2015-02-06T05:44:03.625-06:00^requestValidation^PT0.001S^time1^2015-02-06T05:44:03.637-06:00^routeTo^DFSAbstraction_Common/1_0/ProxyServices/AddressSearchPS^errorAt^QASOnDemand^fault^<ctx:fault xmlns:ctx=""http://www.bea.com/wli/sb/context""><ctx:errorCode>NotLicensed</ctx:errorCode><ctx:reason>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (3501fa27-2934-424c-add4-070f96c6389f)</ctx:reason><ctx:details><detail xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (3501fa27-2934-424c-add4-070f96c6389f)</Message><ErrorId>-1000</ErrorId><RequestId>3501fa27-2934-424c-add4-070f96c6389f</RequestId></detail></ctx:details></ctx:fault>^header^<env:Header xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:env=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><headerData xmlns=""http://www.dell.com/DFS/GIL/HeaderDataXMLS""><CLIENT_ID>SFDC</CLIENT_ID><CLIENT_VERSION>1_0</CLIENT_VERSION></headerData></env:Header>^body^<soap:Body xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""><soap:Fault><faultcode>NotLicensed</faultcode><faultstring>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (3501fa27-2934-424c-add4-070f96c6389f)</faultstring><faultactor>http://www.qas.com/OnDemandIntermediary/</faultactor><detail><ExceptionCode>NotLicensed</ExceptionCode><Message>This combination of data mapping 'ESP' and scheme 'External' is not supported or user does not have the appropriate license(s). (3501fa27-2934-424c-add4-070f96c6389f)</Message><ErrorId>-1000</ErrorId><RequestId>3501fa27-2934-424c-add4-070f96c6389f</RequestId></detail></soap:Fault></soap:Body>"
1086480946,"SFDC","SubmitCustomerApplication","2015-02-06T05:44:11.360Z","2015-02-06T05:44:12.511Z",""
1086484126,"SFDC","SubmitCustomerApplication","2015-02-06T05:50:08.329Z","2015-02-06T05:50:13.701Z",""
1086484505,"SFDC","GenerateAndUpdateDocuments","2015-02-06T05:50:57.436Z","2015-02-06T05:50:57.962Z",""
1086487327,"SFDC","GetCompanyMatches","2015-02-06T05:56:01.824Z","2015-02-06T05:56:04.827Z",""
1086487487,"SFDC","SubmitCustomerApplication","2015-02-06T05:56:08.363Z","2015-02-06T05:56:26.429Z",""
1086488883,"SFDC","GenerateAndUpdateDocuments","2015-02-06T05:59:02.403Z","2015-02-06T05:59:02.809Z",""
1086492829,"SFDC","SubmitCustomerApplication","2015-02-06T06:04:32.193Z","2015-02-06T06:04:37.211Z",""
